uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000354943300012,Effects of chemical phosphate precipitation in the sidestream process on biological phosphorus removal at the anaerobic stage in an anaerobic-aerobic sequencing batch reactor,Desalination and Water Treatment,Desalination and Water...,2015,"polyphosphate-accumulating organisms (paos),phosphorus removal,sidestream stripping,chemical precipitate,polyphosphate","lv_jinghua,yuan_linjiang"
WOS:000355672800010,Biological characteristics of a denitrifying phosphorus-accumulating bacterium,Ecological Engineering,Ecological Engineering,2015,"biological characteristics,denitrifying phosphorus-accumulating bacterium (dpab),thauera,denitrification rate,phosphorus removal rate","sun_ling,zhao_xinxin,zhang_huifang,zhang_yanqiu"
WOS:000356528200027,"Intracellular Accumulation of Glycine in Polyphosphate-Accumulating Organisms in Activated Sludge, a Novel Storage Mechanism under Dynamic Anaerobic-Aerobic Conditions",Applied and Environmental Microbiology,Applied and Environmental...,2015,NA,"hien_thi_thu_nguyen,kristiansen_rikke,vestergaard_mette,wimmer_reinhard,nielsen_per_halkjaer"
WOS:000357320500001,Dominant and novel clades of Candidatus Accumulibacter phosphatis in 18 globally distributed full-scale wastewater treatment plants,Scientific Reports,Scientific Reports,2015,NA,"mao_yanping,graham_david_w,tamaki_hideyuki,zhang_tong"
WOS:000357664200047,Advanced nitrogen removal via nitrite using stored polymers in a modified sequencing batch reactor treating landfill leachate,Bioresource Technology,Bioresource Technology,2015,"landfill leachate,nitrogen removal,sbr,gaos,fish","miao_lei,wang_shuying,li_baikun,cao_tianhao,xue_tonglai,peng_yongzhen"
WOS:000357915400001,Transfer of energy pathway genes in microbial enhanced biological phosphorus removal communities,Bmc Genomics,Bmc Genomics,2015,"enhanced biological phosphorus removal,lateral gene transfer,metagenomics,phylogenetics,mobile genetic elements","wong_dennis_h_-j,beiko_robert_g"
WOS:000358229500053,Performance of wastewater biological phosphorus removal under long-term exposure to CuNPs: adapting toxicity via microbial community structure adjustment,Rsc Advances,Rsc Advances,2015,NA,"chen_hong,li_xiang,chen_yinguang,liu_yanan,zhang_he,xue_gang"
WOS:000358380900071,Species and distribution of inorganic and organic phosphorus in enhanced phosphorus removal aerobic granular sludge,Bioresource Technology,Bioresource Technology,2015,"aerobic granules,enhanced biological phosphorus removal,p species,phosphorus-31 nuclear magnetic resonance (p-31 nmr)","huang_wenli,huang_weiwei,li_huifang,lei_zhongfang,zhang_zhenya,tay_joo_hwa,lee_duu-jong"
WOS:000358702700042,Diameter control and stability maintenance of aerobic granular sludge in an A/O/A SBR,Separation and Purification Technology,Separation and Purification...,2015,"denitrifying phosphate removal aerobic granules,small diameter,sludge discharge mode,low nutrient loading rate,aoa sba","zhang_cuiya,zhang_hanmin,yang_fenglin"
WOS:000358805000032,Response of a sludge-minimizing lab-scale BNR reactor when the operation is changed to real primary effluent from synthetic wastewater,Water Research,Water Research,2015,"sludge minimization,biological nutrients removal,primary effluent wastewater,nitrifiers,pao","huang_pei,goel_ramesh"
WOS:000358964200030,The effects of carbon/phosphorus ratio on polyphosphate- and glycogen-accumulating organisms in aerobic granular sludge,International Journal of Environmental Science and Technology,International Journal of...,2015,"biological phosphorus removal,competition,microbial community,molecular biology","muszynski_a,milobedzka_a"
WOS:000359197900001,Denitrifying capability and community dynamics of glycogen accumulating organisms during sludge granulation in an anaerobic-aerobic sequencing batch reactor,Scientific Reports,Scientific Reports,2015,NA,"zhang_bin,xue_bin,qiu_zhigang,chen_zhiqiang,li_junwen,gong_taishi,zou_wenci,wang_jingfeng"
WOS:000359607200010,Effect of sludge age on methanogenic and glycogen accumulating organisms in an aerobic granular sludge process fed with methanol and acetate,Microbial Biotechnology,Microbial Biotechnology,2015,NA,"pronk_m,abbas_b,kleerebezem_r,van_loosdrecht_m_c_m"
WOS:000360377000001,"Twenty-five years of ASM1: past, present and future of wastewater treatment modelling",Journal of Hydroinformatics,Journal of Hydroinformatics,2015,"activated sludge,application,kinetic,modelling,stoichiometry,wastewater treatment","van_loosdrecht_m_c_m,lopez-vazquez_c_m,meijer_s_c_f,hooijmans_c_m,brdjanovic_d"
WOS:000360418000036,Accumulibacter clades Type I and II performing kinetically different glycogen-accumulating organisms metabolisms for anaerobic substrate uptake,Water Research,Water Research,2015,"phosphate-accumulating organisms (pao),'candidatus accumulibacter phosphatis' cade i and ii,glycogen-accumulating organisms (gao),enhanced biological phosphorus removal (ebpr),metabolic shift,intracellular p-content","welles_l,tian_w_d,saad_s,abbas_b,lopez-vazquez_c_m,hooijmans_c_m,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000360770200007,Nutrient removal via nitrite from reject water and polyhydroxyalkanoate (PHA) storage during nitrifying conditions,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2015,"nutrient removal via nitrite,polyhydroxyalkanoates,short chain fatty acids,nitritation,anaerobic supernatant,sequencing batch reactor","frison_nicola,katsou_evina,malamis_simos,oehmen_adrian,fatone_francesco"
WOS:000361839200013,Simultaneous phosphorus uptake and denitrification by EBPR-r biofilm under aerobic conditions: effect of dissolved oxygen,Water Science and Technology,Water Science and...,2015,"electron acceptors,phosphate accumulating organisms,post-denitrification","wong_pan_yu,ginige_maneesha_p,kaksonen_anna_h,cord-ruwisch_ralf,sutton_david_c,cheng_ka_yu"
WOS:000362147400002,Long-term study on the impact of temperature on enhanced biological phosphorus and nitrogen removal in membrane bioreactor,Water Research,Water Research,2015,"ebpr,gao,pad,simultaneous nitrification and denitrification,temperature","sayi-ucar_n,sarioglu_m,insel_g,cokgor_e_u,orhon_d,van_loosdrecht_m_c_m"
WOS:000362147400020,Calcium effect on the metabolic pathway of phosphorus accumulating organisms in enhanced biological phosphorus removal systems,Water Research,Water Research,2015,"granular sludge,metabolic pathway,phosphorus accumulating organisms (paos),polyphosphate-accumulating metabolism (pam),glycogen-accumulating metabolism (gam)","zhang_hai-ling,sheng_guo-ping,fang_wei,wang_yong-peng,fang_cai-yun,shao_li-min,yu_han-qing"
WOS:000362308200019,Long-term effect of Cu (II) on the phosphorous removal performance in enhanced biological phosphorous removal systems,Chemical Engineering Journal,Chemical Engineering Journal,2015,"enhanced biological phosphorus removal,cu (ii),phosphorus accumulating organisms,glycogen accumulating organisms","wu_min,jiang_xiaolin,lv_yaoling,zhou_jie,yuan_lu,jia_yulei,wang_yayi"
WOS:000363071300014,MITIGATION OF ADVERSE EFFECTS OF ZINC OXIDE NANOPARTICLES ON ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL: ROLE OF CARBON SOURCE CONCENTRATION,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2015,"zno nps,carbon source,biological phosphorus removal,mitigation,intracellular metabolism,enzyme activity","zheng_xiong,wei_yuanyuan,chen_yinguang,wan_rui,tang_shijing,su_yinglong,wu_lijuan"
WOS:000363487500022,Luxury uptake of phosphorus changes the accumulation of starch and lipid in Chlorella sp under nitrogen depletion,Bioresource Technology,Bioresource Technology,2015,"chlorella sp.,nitrogen depletion,phosphorus uptake,starch,fatty acids","zhu_shunni,wang_yajie,xu_jin,shang_changhua,wang_zhongming,xu_jingliang,yuan_zhenhong"
WOS:000363824400008,Assessment of crude glycerol for Enhanced Biological Phosphorus Removal: Stability and role of long chain fatty acids,Chemosphere,Chemosphere,2015,"crude glycerol,ebpr,hydrophobicity,lcfa,pao","taya_carlota,guerrero_javier,suarez-ojeda_maria_eugenia,guisasola_albert,antonio_baeza_juan"
WOS:000364247100005,Organic substrate transformation and sludge characteristics in the integrated anaerobic anoxic oxic-biological contact oxidation (A(2)/O-BCO) system treating wastewater with low carbon/nitrogen ratio,Chemical Engineering Journal,Chemical Engineering Journal,2016,"a(2)/o-bco,low cod/n ratio,denitrifying phosphorus removal,sludge settling ability,fish","zhang_miao,wang_cong,peng_yongzhen,wang_shuying,jia_fangxu,zeng_wei"
WOS:000365599500006,Aerobic granulation utilizing fermented municipal wastewater under low pH and alkalinity conditions in a sequencing batch reactor,Environmental Technology,Environmental Technology,2016,"aerobic granular sludge,fermented municipal wastewater,sequencing batch reactor,nutrient removal,ph","leong_jason,rezania_babak,mavinic_don_s"
WOS:000366469200018,Chemical Waste and Allied Products,Water Environment Research,Water Environment Research,2015,"waste management practices,perfume waste,pesticide waste,pesticide wastewater,chemical wastewater,pharmaceutical wastewater","hung_yung-tse,aziz_hamidi_abdul,yusoff_mohd_suffian,kamaruddin_mohamad_anuar,yeh_ruth_yu-li,liu_lian-huey,huhnke_christopher_robert,fu_yen-pei"
WOS:000366618300012,Roles of extracellular polymeric substances in enhanced biological phosphorus removal process,Water Research,Water Research,2015,"activated sludge,enhanced biological phosphorus removal (ebpr),extracellular polymeric substances (eps),mechanism,phosphorus (p) recovery","li_wen-wei,zhang_hai-ling,sheng_guo-ping,yu_han-qing"
WOS:000366666000026,Denitrifying phosphorus removal for simultaneous nitrogen and phosphorus removal from wastewater with low C/N ratios and microbial community structure analysis,Desalination and Water Treatment,Desalination and Water...,2016,NA,"lv_xiao-mei,li_ji,sun_fei-yun,li_chao-lin,shao_ming-fei,dong_wen-yi"
WOS:000367774400129,"Influence of nitrite accumulation on ""Candidatus Accumulibacter"" population structure and enhanced biological phosphorus removal from municipal wastewater",Chemosphere,Chemosphere,2016,"candidatus accumulibacter,polyphosphate kinase 1 gene (ppk1),nitritaton,denitrifying phosphorus removal,municipal wastewater","zeng_wei,li_boxiao,wang_xiangdong,bai_xinlong,peng_yongzhen"
WOS:000367774400227,Enhanced phosphorus recovery and biofilm microbial community changes in an alternating anaerobic/aerobic biofilter,Chemosphere,Chemosphere,2016,"phosphorus,recovery,biofilter,microbial community,phosphorus accumulating organisms","tian_qing,ong_say_kee,xie_xuehui,li_fang,zhu_yanbin,wang_feng_rui,yang_bo"
WOS:000367951400021,A novel scheme for denitrifying biological phosphorus removal via nitrite from nutrient-rich anaerobic effluents in a short-cut sequencing batch reactor,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2016,"biological phosphorus removal,reject water,best available carbon source,sequencing batch reactor","frison_nicola,katsou_evina,malamis_simos,fatone_francesco"
WOS:000368207500100,Wastewater as renewable feedstock for bioplastics production: understanding the role of reactor microenvironment and system pH,Journal of Cleaner Production,Journal of Cleaner...,2016,"bioplastics,microaerophilic,wastewater treatment,cyclic voltammetry (cv),aerobic dynamic feeding strategy (adf),waste to wealth","amulya_k,reddy_m_venkateswar,rohit_m_v,mohan_s_venkata"
WOS:000369461800048,Phosphate release involving PAOs activity during anaerobic fermentation of ESPR sludge and the extension of ADM1,Chemical Engineering Journal,Chemical Engineering Journal,2016,"phosphate release,enhanced biological phosphorus removal,sludge fermentation,modification of adm1,polyhydroxyalkanoate","wang_ruyi,li_yongmei,chen_wenling,zou_jinte,chen_yinguang"
WOS:000370547800014,Effect of the C:N:P ratio on the denitrifying dephosphatation in a sequencing batch biofilm reactor (SBBR),Journal of Environmental Sciences,Journal of Environmental...,2015,"wastewater treatment,sequencing batch biofilm reactor,nitrogen and phosphorus removal,enhanced intracellular polyphosphate accumulation,denitrifying dephosphatation,denitrification and dephosphatation rates","mielcarek_artur,rodziewicz_joanna,janczukowicz_wojciech,thornton_arthur_j,jozwiak_tomasz,szymczyk_paula"
WOS:000370672600006,Identification of active denitrifiers in full-scale nutrient removal wastewater treatment systems,Environmental Microbiology,Environmental Microbiology,2016,NA,"mcilroy_simon_jon,starnawska_anna,starnawski_piotr,saunders_aaron_marc,nierychlo_marta,nielsen_per_halkjr,nielsen_jeppe_lund"
WOS:000370672600022,Metagenomic and metaproteomic analyses of Accumulibacter phosphatis-enriched floccular and granular biofilm,Environmental Microbiology,Environmental Microbiology,2016,NA,"barr_jeremy_j,dutilh_bas_e,skennerton_connor_t,fukushima_toshikazu,hastie_marcus_l,gorman_jeffrey_j,tyson_gene_w,bond_philip_l"
WOS:000371205300001,"Biological Phosphorus Removal During High-Rate, Low-Temperature, Anaerobic Digestion of Wastewater",Frontiers in Microbiology,Frontiers in Microbiology,2016,"sewage,ltad,microbial ecology and physiology,phosphate removal,hybrid reactor,psychrophilic","keating_ciara,chin_jason_p,hughes_dermot,manesiotis_panagiotis,cysneiros_denise,mahony_therese,smith_cindy_j,mcgrath_john_w,o'flaherty_vincent"
WOS:000371262600042,"Denitrifying phosphorus removal from municipal wastewater and dynamics of ""Candidatus Accumulibacter"" and denitrifying bacteria based on genes of ppk1, narG, nirS and nirK",Bioresource Technology,Bioresource Technology,2016,"candidatus accumulibacter,denitrifying phosphorus removal,municipal wastewater,polyphosphate kinase 1 gene (ppk1),population dynamics","zeng_wei,zhang_jie,wang_anqi,peng_yongzhen"
WOS:000371552500022,"Fate of carbon, nitrogen and phosphorus removal in a post-anoxic system treating low strength wastewater",International Biodeterioration and Biodegradation,International Biodeterioration and...,2016,"ebpr,phosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),denitrifying phosphorus removal,post-anoxic","semerci_neslihan,hasilci_nevin_bakici"
