uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000243743700016,Effect of initial pH control on enhanced biological phosphorus removal from wastewater containing acetic and propionic acids,Chemosphere,Chemosphere,2007,"enhanced biological phosphorus removal (ebpr),initial ph,glycogen,polyhydroxyalkanoates (pha),propionic acid,acetic acid","liu_yan,chen_yinguang,zhou_qi",wwt,wwt
WOS:000239498100032,Construction and analysis of a metagenomic library from an enhanced biological phosphorus removal biomass,Water Science and Technology,Water Science and...,2006,"dna extraction,ebpr,metagenomic library,16s rrna gene","yeates_c,blackall_l_l",wwt,wwt
WOS:000235153300002,Competition between polyphosphate- and glycogen-accumulating organisms in enhanced-biological-phosphorus-removal systems: Effect of temperature and sludge age,Water Environment Research,Water Environment Research,2006,"acetate-uptake rate,enhanced-biological-phosphorus removal,glycogen-accumulating nonpolyphosphate organisms,polyphosphate-accumulating organisms,sludge age,temperature","whang_lm,park_jk",wwt,wwt
WOS:000424716800020,The impact of operational strategies on the performance of a photo-EBPR system,Water Research,Water Research,2018,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (paos),photosynthetic organisms,phototrophs,low energy","carvalho_v_c_f,freitas_e_b,silva_p_j,fradinho_j_c,reis_m_a_m,oehmen_a",wwt,wwt
WOS:000397007200021,Effects of different ratios of glucose to acetate on phosphorus removal and microbial community of enhanced biological phosphorus removal (EBPR) system,Environmental Science and Pollution Research,Environmental Science and...,2017,"ebpr,pcr-dgge,microbial community.,glucose,acetate","xie_ting,mo_chuangrong,li_xiaoming,zhang_jian,an_hongxue,yang_qi,wang_dongbo,zhao_jianwei,zhong_yu,zeng_guangming",wwt,wwt
WOS:000248960500013,Proton motive force generation from stored polymers for the uptake of acetate under anaerobic conditions,Fems Microbiology Letters,Fems Microbiology Letters,2007,"enhanced biological phosphorus removal,polyphosphate,polyhydroxyalkanoate,secondary transport,substrate uptake","saunders_aaron_m,mabbett_amanda_n,mcewan_alastair_g,blackall_linda_l",wwt,wwt
WOS:000334003000018,Enhancing disinfection by advanced oxidation under UV irradiation in polyphosphate-containing wastewater flocs,Water Research,Water Research,2014,"wastewater,ultraviolet disinfection,advanced oxidation,polyphosphate,phosphate accumulating organisms,modeling","azimi_y,allen_d_g,farnood_r_r",wwt,wwt
WOS:000426072600001,EFFECT OF INFLUENT C/N AND C/P RATIOS ON NUTRIENTS REMOVAL INVESTIGATED VIA CHEMICAL AND MICROBIAL ANALYSES IN A NOVEL BNR-IC PROCESS,Environmental Engineering and Management Journal,Environmental Engineering and...,2018,"denitrifying polyphosphate accumulating organisms,enhanced biological phosphorus removal,nutrients removal,polymerase chain reaction-denaturing gradient gel electrophoresis,wastewater treatment","zou_haiming,lu_xiwu,saad_abualhail",wwt,wwt
WOS:000264549400036,"Dynamics of Polyphosphate-Accumulating Bacteria in Wastewater Treatment Plant Microbial Communities Detected via DAPI (4 ',6 '-Diamidino-2-Phenylindole) and Tetracycline Labeling",Applied and Environmental Microbiology,Applied and Environmental...,2009,NA,"guenther_s,trutnau_m,kleinsteuber_s,hause_g,bley_t,roeske_i,harms_h,mueller_s",wwt,wwt
WOS:000250115200018,Polyphosphate kinase genes from full-scale activated sludge plants,Applied Microbiology and Biotechnology,Applied Microbiology and...,2007,"enhanced biological phosphorus removal,activated sludge,rhodocyclus,accumulibacter phosphatis,polyphosphate kinase","mcmahon_katherine_d,yilmaz_suzan,he_shaomei,gall_daniel_l,jenkins_david,keasling_jay_d",wwt,wwt
WOS:000375899200001,"Deciphering the relationship among phosphate dynamics, electron-dense body and lipid accumulation in the green alga Parachlorella kessleri",Scientific Reports,Scientific Reports,2016,NA,"ota_shuhei,yoshihara_mai,yamazaki_tomokazu,takeshita_tsuyoshi,hirata_aiko,konomi_mami,oshima_kenshiro,hattori_masahira,bisova_katerina,zachleder_vilem,kawano_shigeyuki",wwt,wwt
WOS:000256335400001,Factors affecting the microbial populations at full-scale enhanced biological phosphorus removal (EBPR) wastewater treatment plants in the Netherlands,Water Research,Water Research,2008,"enhanced biological phosphorus removal,full-scale,phosphorus accumulating organisms,denitrifying phosphorus accumulating organisms,glycogen accumulating organisms","lopez-vazquez_carlos_m,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,van_loosdrecht_mark_c_m",wwt,wwt
WOS:000395214900006,Inhibition of the respiratory chain reactions in denitrifying EBPR biomass under simultaneous presence of acetate and electron acceptor,New Biotechnology,New Biotechnology,2017,"ebpr deterioration,respiratory chain inhibition,paos metabolism,energy cell conservation","zafiriadis_ilias,kapagiannidis_anastasios_g,ntougias_spyridon,aivasidis_alexander",wwt,wwt
WOS:000237853400002,Endogenous processes during long-term starvation in activated sludge performing enhanced biological phosphorus removal,Water Research,Water Research,2006,"maintenance,decay,lysis,endogenous respiration,ebpr,pao,starvation","lopez_c,pons_m_n,morgenroth_e",wwt,wwt
WOS:000086089700020,Enhanced biological phosphorus removal in a sequencing batch reactor supplied with glucose as a sole carbon source,Water Research,Water Research,2000,"enhanced biological phosphorus removal,sequencing batch reactor,metabolic pathway,glucose,poly 3-hydroxy alkanoic acids","jeon_co,park_jm",wwt,wwt
WOS:000178481500001,Analysis of the microbial community structure and function of a laboratory scale enhanced biological phosphorus removal reactor,Environmental Microbiology,Environmental Microbiology,2002,NA,"levantesi_c,serafim_ls,crocetti_gr,lemos_pc,rossetti_s,blackall_ll,reis_mam,tandoi_v",wwt,wwt
WOS:000178390200064,A review and update of the microbiology of enhanced biological phosphorus removal in wastewater treatment plants,Antonie Van Leeuwenhoek International Journal of General and Molecular Microbiology,Antonie Van Leeuwenhoek...,2002,"accumulibacter,activated sludge microbiology,ebpr,gao,pao,phosphorus removal","blackall_ll,crocetti_g,saunders_am,bond_pl",wwt,wwt
WOS:000258485600023,Calcium phosphate precipitation in a SBR operated for EBPR: interactions with the biological process,Water Science and Technology,Water Science and...,2008,"calcium,ebpr,glycogen accumulating metabolism (gam),polyphosphate accumulating metabolism (pam),precipitation","barat_r,montoya_t,borras_l,ferrer_j,seco_a",wwt,wwt
WOS:000294396100011,Identification of a novel subgroup of uncultured gammaproteobacterial glycogen-accumulating organisms in enhanced biological phosphorus removal sludge,Microbiology-Sgm,Microbiology-Sgm,2011,NA,"kim_jeong_myeong,lee_hyo_jung,lee_dae_sung,lee_kangseok,jeon_che_ok",wwt,wwt
WOS:000509632100037,Stress-induced assays for polyphosphate quantification by uncoupling acetic acid uptake and anaerobic phosphorus release,Water Research,Water Research,2020,"polyphosphate (poly-p),enhanced biological phosphorus removal (ebpr),polyphosphate-accumulating organisms (paos),quantification","feng_cuijie,welles_laurens,zhang_xuedong,pronk_mario,de_graaff_danny,van_loosdrecht_mark",wwt,wwt
WOS:000382590900032,Advanced nitrogen and phosphorus removal in the pre-denitrification anaerobic/anoxic/aerobic nitrification sequence batch reactor (pre-A(2)NSBR) treating low carbon/nitrogen (C/N) wastewater,Chemical Engineering Journal,Chemical Engineering Journal,2016,"pre-anaerobic/anoxic/aerobic nitrifying sbr (pre-a(2)nsbr),denitrifying phosphorus removal,denitrifying phosphorus accumulating organisms (dpaos),anoxic hydraulic retention time,real-time control","zhao_weihua,zhang_yong,lv_pongmei,wang_meixiang,peng_yongzhen,li_baikun",wwt,wwt
WOS:000226128100018,Response of an EBPR population developed in an SBR with propionate to different carbon sources,Water Science and Technology,Water Science and...,2004,"carbon source,enhanced biological phosphorus removal,phosphorus accumulating organisms,polyhydroxyalkanoates,volatile fatty acids","pijuan_m,baeza_ja,casas_c,lafuente_j",wwt,wwt
WOS:000325739100005,The selective role of nitrite in the PAO/GAO competition,Chemosphere,Chemosphere,2013,"enhanced biological phosphorus removal (ebpr),nitrite,selection,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos)","taya_carlota,kumar_garlapati_vijay,guisasola_albert,baeza_juan_a",wwt,wwt
WOS:000401208300006,Long-term effects of sulphide on the enhanced biological removal of phosphorus: The symbiotic role of Thiothrix caldifontis,Water Research,Water Research,2017,"thiothrix caldifontis,candidatus accumulibacter,mixotrophic phosphorus removal,biological removal of phosphorus,sulphide oxidation,elemental sulphur","rubio-rincon_f_j,welles_l,lopez-vazquez_c_m,nierychlo_m,abbas_b,geleijnse_m,nielsen_p_h,van_loosdrecht_m_c_m,brdjanovic_d",wwt,wwt
WOS:000316726400011,A metabolic model for members of the genus Tetrasphaera involved in enhanced biological phosphorus removal,Isme Journal,Isme Journal,2013,"enhanced biological phosphorus removal,tetrasphaera,metabolic model,genomic sequencing","kristiansen_rikke,hien_thi_thu_nguyen,saunders_aaron_marc,nielsen_jeppe_lund,wimmer_reinhard,vang_quy_le,mcilroy_simon_jon,petrovski_steve,seviour_robert_j,calteau_alexandra,nielsen_kare_lehmann,nielsen_per_halkjaer",wwt,wwt
WOS:000332446100002,Candidatus Accumulibacter phosphatis: Elusive Bacterium Responsible for Enhanced Biological Phosphorus Removal,Journal of Environmental Engineering,Journal of Environmental...,2014,"phosphorus,activated sludge,nitrogen,abatement and removal,wastewater management,enhanced biological phosphorus removal (ebpr),candidatus accumulibacter phosphatis,activated sludge,microbial communities,nitrogen fixation","kang_dae-wook,noguera_daniel_r",wwt,wwt
WOS:000411760000010,Dominant Candidatus Accumulibacter phosphatis Enriched in Response to Phosphate Concentrations in EBPR Process,Microbes and Environments,Microbes and Environments,2017,"candidatus accumulibacter phosphatis,enhanced biological phosphorus removal (ebpr),microbial diversity,phosphate concentration,polyphosphate-accumulating organisms (paos)","nurmiyanto_awaluddin,kodera_hiroya,kindaichi_tomonori,ozaki_noriatsu,aoi_yoshiteru,ohashi_akiyoshi",wwt,wwt
WOS:000178794000005,Physical enrichment of polyphosphate-accumulating organisms in activated sludge,Water Environment Research,Water Environment Research,2002,"polyphosphate-accumulating organisms,flow cytometry,4 ' 6-diamidino-2-phenylindole dihydrochloride,gradient centrifugation,enhanced biological phosphorus removal","hung_ch,peccia_j,zilles_jl,noguera_dr",wwt,wwt
WOS:000341348500015,The effect of substrate competition on the metabolism of polyphosphate accumulating organisms (PAOs),Water Research,Water Research,2014,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),volatile fatty acids (vfas),substrate competition,metabolic model","carvalheira_monica,oehmen_adrian,carvalho_gilda,reis_maria_a_m",wwt,wwt
WOS:000184595400006,The effect of GAOs (glycogen accumulating organisms) on anaerobic carbon requirements in full-scale Australian EBPR (enhanced biological phosphorus removal) plants,Water Science and Technology,Water Science and...,2003,"enhanced biological phosphorus removal (ebpr),fluorescence in situ hybridisation (fish),glycogen accumulating organism (gao),polyphosphate accumulating organism (pao),poly-beta-hydroxyalkanoate (pha),volatile fatty acid (vfa)","saunders_am,oehmen_a,blackall_ll,yuan_z,keller_j",wwt,wwt
WOS:000227669000003,Optimization of enhanced biological phosphorus removal after periods of low loading,Water Environment Research,Water Environment Research,2005,"enhanced biological phosphorus removal,polyhydroxy alkanoate,phosphorus release rate,phosphorus uptake rate,phosphate-accumulating organisms","miyake_h,morgenroth_e",wwt,wwt
WOS:000260113200019,Ecophysiology of polyphosphate-accumulating organisms and glycogen-accumulating organisms in a continuously aerated enhanced biological phosphorus removal process,Journal of Applied Microbiology,Journal of Applied...,2008,"aerobic phosphorus removal,candidatus 'accumulibacter phosphatis',dechloromonas,defluviicoccus,fluorescence in situ hybridization,microautoradiography","schroeder_s,ahn_j,seviour_r_j",wwt,wwt
WOS:000252769500007,Progress toward understanding the distribution of Accumulibacter among full-scale enhanced biological phosphorus removal systems,Microbial Ecology,Microbial Ecology,2008,NA,"he_shaomei,gu_april_z,mcmahon_katherine_d",wwt,wwt
WOS:000186649600009,Controlling biosolids phosphorus content in enhanced biological phosphorus removal reactors,Water Environment Research,Water Environment Research,2003,"enhanced biological phosphorus removal,biosolids,phosphorus content,polyphosphate-accumulating organisms,primary sludge,waste activated sludge","chaparro_sk,noguera_dr",wwt,wwt
WOS:000283910600018,Incorporating microbial ecology into the metabolic modelling of polyphosphate accumulating organisms and glycogen accumulating organisms,Water Research,Water Research,2010,"enhanced biological phosphorus removal (ebpr),metabolic model,polyphosphate accumulating organism (pao),glycogen accumulating organism (gao),activated sludge model (asm),ecophysiology","oehmen_a,carvalho_g,lopez-vazquez_c_m,van_loosdrecht_m_c_m,reis_m_a_m",wwt,wwt
WOS:000239543700007,Hydrolysis and fermentation of activated sludge to enhance biological phosphorus removal,Water Science and Technology,Water Science and...,2006,"ebpr,enhanced biological phosphorus removal,hydrolysis,readily biodegradable cod","vollertsen_j,petersen_g,borregaard_v_r",wwt,wwt
