uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000344823500027,Metabolic modelling of full-scale enhanced biological phosphorus removal sludge,Water Research,Water Research,2014,"metabolic modelling,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),anaerobic tca cycle,glycolysis,maintenance processes","lanham_ana_b,oehmen_adrian,saunders_aaron_m,carvalho_gilda,nielsen_per_h,reis_maria_a_m"
WOS:000344823500028,The impact of aeration on the competition between polyphosphate accumulating organisms and glycogen accumulating organisms,Water Research,Water Research,2014,"dissolved oxygen (do),enhanced biological phosphorus removal (ebpr),aeration energy,polyphosphate accumulating organisms (paos),glycogen accumulating organisms (gaos),microbial competition","carvalheira_monica,oehmen_adrian,carvalho_gilda,eusebio_mario,reis_maria_a_m"
WOS:000345517800006,Modeling the Nutrient Removal Process in Aerobic Granular Sludge System by Coupling the Reactor- and Granule-Scale Models,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2015,"microbial granule,individual-based modeling,nitrogen removal,phosphorus removal,sequencing batch reactor","kagawa_y,tahata_j,kishida_n,matsumoto_s,picioreanu_c,van_loosdrecht_m_c_m,tsuneda_s"
WOS:000347263300005,Effects of Cd(II) on wastewater biological nitrogen and phosphorus removal,Chemosphere,Chemosphere,2014,"cd(ii),biological nutrient removal,denitrification,enzymes,polyhydroxyalkanoates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,luo_kun,zeng_guang-ming,tang_mao-lin"
WOS:000347263300100,Phosphorus metabolism and population dynamics in a biological phosphate-removal system with simultaneous anaerobic phosphate stripping,Chemosphere,Chemosphere,2014,"polyphosphate-accumulating organisms (paos),phosphate stripping,polyphosphate (poly-p),metabolism shift,microbial community structure","lv_jing-hua,yuan_lin-jiang,chen_xi,liu_lun,luo_da-cheng"
WOS:000347577700007,"Comparison of performance, microorganism populations, and bio-physiochemical properties of granular and flocculent sludge from denitrifying phosphorus removal reactors",Chemical Engineering Journal,Chemical Engineering Journal,2015,"denitrifying phosphorus removal,granule,extracellular polymeric substances,diffusion resistance,microbial community structure,nitrite","wang_yayi,jiang_xuxin,wang_hong,guo_gang,guo_jianhua,qin_jian,zhou_shuai"
WOS:000347761100032,Sludge bulking impact on relevant bacterial populations in a full-scale municipal wastewater treatment plant,Process Biochemistry,Process Biochemistry,2014,"wastewater treatment,sludge bulking,filamentous bacteria,microbial growth,nutrient removal,relevant bacteria","wang_juan,li_qian,qi_rong,tandoi_valter,yang_min"
WOS:000348084000012,Coupling the treatment of low strength anaerobic effluent with fermented biowaste for nutrient removal via nitrite,Journal of Environmental Management,Journal of Environmental...,2015,"nitritation/denitritation,denitrifying phosphorus removal via nitrite,fermentation liquid,biowaste,sequencing batch reactor,upflow anaerobic sludge blanket","katsou_e,malamis_s,frison_n,fatone_f"
WOS:000348689500003,Culturable Bacterial Community in a High Temperature EBPR Reactor,Chiang Mai Journal of Science,Chiang Mai Journal...,2014,"enhanced biological phosphorus removal,temperature,isolation,bacterial community,polyphosphate accumulating organisms,candidatus 'accumulibacter phosphatis'","ong_ying_hui,chua_adeline_seak_may,tan_geok_yuan_annie,ngoh_gek_cheng"
WOS:000349503600018,Biological phosphorus removal from abattoir wastewater at very short sludge ages mediated by novel PAO clade Comamonadaceae,Water Research,Water Research,2015,"biological phosphorus removal,short sludge retention time,polyphosphate accumulating organisms,comamonadaceae,tetrad-forming bacteria","ge_huoqing,batstone_damien_j,keller_juerg"
WOS:000350294100001,An efficient process for wastewater treatment to mitigate free nitrous acid generation and its inhibition on biological phosphorus removal,Scientific Reports,Scientific Reports,2015,NA,"zhao_jianwei,wang_dongbo,li_xiaoming,yang_qi,chen_hongbo,zhong_yu,an_hongxue,zeng_guangming"
WOS:000351210900020,Microbial community structure of a simultaneous nitrogen and phosphorus removal reactor following treatment in a UASB-DHS system,Water Science and Technology,Water Science and...,2015,"a(2)sbr,dpaos,next-generation sequencing,ppk gene,uasb-dhs","hatamoto_masashi,saito_yayoi,dehama_kazuya,nakahara_nozomi,kuroda_kyohei,takahashi_masanobu,yamaguchi_takashi"
WOS:000351318500002,Polyhydroxyalkanoate granules quantification in mixed microbial cultures using image analysis: Sudan Black B versus Nile Blue A staining,Analytica Chimica Acta,Analytica Chimica Acta,2015,"image analysis,enhanced biological phosphorus removal (ebpr) systems,mixed microbial cultures (mmc),polyhydroxyalkanoates (pha),sudan black b (sbb),nile blue a (nba)","mesquita_daniela_p,luis_amaral_a,leal_cristiano,oehmen_adrian,reis_maria_a_m,ferreira_eugenio_c"
WOS:000351513500013,Kinetic and stoichiometric characterization for efficient enhanced biological phosphorus removal (EBPR) process at high temperatures,Bioprocess and Biosystems Engineering,Bioprocess and Biosystems...,2015,"activated sludge model,glycogen accumulating organisms,parameter estimation,polyphosphate-accumulating organisms,tropical climate","liau_kee_fui,shoji_tadashi,ong_ying_hui,chua_adeline_seak_may,yeoh_hak_koon,ho_pei_yee"
WOS:000352212300026,Enhancement of post-anoxic denitrification for biological nutrient removal: effect of different carbon sources,Environmental Science and Pollution Research,Environmental Science and...,2015,"biological nutrient removal,carbon source,oxic/anoxic/extended-idleprocess,sequencing batch reactor,polyhydroxybutyrates","chen_hong-bo,wang_dong-bo,li_xiao-ming,yang_qi,zeng_guang-ming"
WOS:000353193200025,Organic carbon removal from wastewater by a PHA storing biofilm using direct atmospheric air contact as oxygen supply,Bioresource Technology,Bioresource Technology,2015,"aeration reduction,organic removal,biofilm,pha/phb,wastewater","flavigny_raphael_marie-guillaume,cord-ruwisch_ralf"
WOS:000353507100009,Expanding our view of genomic diversity in Candidatus Accumulibacter clades,Environmental Microbiology,Environmental Microbiology,2015,NA,"skennerton_connor_t,barr_jeremy_j,slater_frances_r,bond_philip_l,tyson_gene_w"
WOS:000353605200018,Accumulation and isolation of simultaneous denitrifying polyphosphate-accumulating organisms in an improved sequencing batch reactor system at low temperature,International Biodeterioration and Biodegradation,International Biodeterioration and...,2015,"denitrifying polyphosphate-accumulating organisms,low temperature,nitrogen and phosphorus removal efficiency,accumulation,isolation,identification","liu_shuli,li_jianzheng"
WOS:000353735800022,Identification of the function of extracellular polymeric substances (EPS) in denitrifying phosphorus removal sludge in the presence of copper ion,Water Research,Water Research,2015,"denitrifying phosphorus removal,cu(ii),extracellular polymeric substances,excitation-emission matrix fluorescence spectroscopy,p-accumulating organisms","wang_yayi,qin_jian,zhou_shuai,lin_ximao,ye_liu,song_chengkang,yan_yuan"
WOS:000354943300012,Effects of chemical phosphate precipitation in the sidestream process on biological phosphorus removal at the anaerobic stage in an anaerobic-aerobic sequencing batch reactor,Desalination and Water Treatment,Desalination and Water...,2015,"polyphosphate-accumulating organisms (paos),phosphorus removal,sidestream stripping,chemical precipitate,polyphosphate","lv_jinghua,yuan_linjiang"
WOS:000355672800010,Biological characteristics of a denitrifying phosphorus-accumulating bacterium,Ecological Engineering,Ecological Engineering,2015,"biological characteristics,denitrifying phosphorus-accumulating bacterium (dpab),thauera,denitrification rate,phosphorus removal rate","sun_ling,zhao_xinxin,zhang_huifang,zhang_yanqiu"
WOS:000356528200027,"Intracellular Accumulation of Glycine in Polyphosphate-Accumulating Organisms in Activated Sludge, a Novel Storage Mechanism under Dynamic Anaerobic-Aerobic Conditions",Applied and Environmental Microbiology,Applied and Environmental...,2015,NA,"hien_thi_thu_nguyen,kristiansen_rikke,vestergaard_mette,wimmer_reinhard,nielsen_per_halkjaer"
WOS:000357664200047,Advanced nitrogen removal via nitrite using stored polymers in a modified sequencing batch reactor treating landfill leachate,Bioresource Technology,Bioresource Technology,2015,"landfill leachate,nitrogen removal,sbr,gaos,fish","miao_lei,wang_shuying,li_baikun,cao_tianhao,xue_tonglai,peng_yongzhen"
WOS:000357915400001,Transfer of energy pathway genes in microbial enhanced biological phosphorus removal communities,Bmc Genomics,Bmc Genomics,2015,"enhanced biological phosphorus removal,lateral gene transfer,metagenomics,phylogenetics,mobile genetic elements","wong_dennis_h_-j,beiko_robert_g"
WOS:000358702700042,Diameter control and stability maintenance of aerobic granular sludge in an A/O/A SBR,Separation and Purification Technology,Separation and Purification...,2015,"denitrifying phosphate removal aerobic granules,small diameter,sludge discharge mode,low nutrient loading rate,aoa sba","zhang_cuiya,zhang_hanmin,yang_fenglin"
WOS:000358805000032,Response of a sludge-minimizing lab-scale BNR reactor when the operation is changed to real primary effluent from synthetic wastewater,Water Research,Water Research,2015,"sludge minimization,biological nutrients removal,primary effluent wastewater,nitrifiers,pao","huang_pei,goel_ramesh"
WOS:000358964200030,The effects of carbon/phosphorus ratio on polyphosphate- and glycogen-accumulating organisms in aerobic granular sludge,International Journal of Environmental Science and Technology,International Journal of...,2015,"biological phosphorus removal,competition,microbial community,molecular biology","muszynski_a,milobedzka_a"
WOS:000359197900001,Denitrifying capability and community dynamics of glycogen accumulating organisms during sludge granulation in an anaerobic-aerobic sequencing batch reactor,Scientific Reports,Scientific Reports,2015,NA,"zhang_bin,xue_bin,qiu_zhigang,chen_zhiqiang,li_junwen,gong_taishi,zou_wenci,wang_jingfeng"
WOS:000359607200010,Effect of sludge age on methanogenic and glycogen accumulating organisms in an aerobic granular sludge process fed with methanol and acetate,Microbial Biotechnology,Microbial Biotechnology,2015,NA,"pronk_m,abbas_b,kleerebezem_r,van_loosdrecht_m_c_m"
WOS:000360377000001,"Twenty-five years of ASM1: past, present and future of wastewater treatment modelling",Journal of Hydroinformatics,Journal of Hydroinformatics,2015,"activated sludge,application,kinetic,modelling,stoichiometry,wastewater treatment","van_loosdrecht_m_c_m,lopez-vazquez_c_m,meijer_s_c_f,hooijmans_c_m,brdjanovic_d"
WOS:000360418000036,Accumulibacter clades Type I and II performing kinetically different glycogen-accumulating organisms metabolisms for anaerobic substrate uptake,Water Research,Water Research,2015,"phosphate-accumulating organisms (pao),'candidatus accumulibacter phosphatis' cade i and ii,glycogen-accumulating organisms (gao),enhanced biological phosphorus removal (ebpr),metabolic shift,intracellular p-content","welles_l,tian_w_d,saad_s,abbas_b,lopez-vazquez_c_m,hooijmans_c_m,van_loosdrecht_m_c_m,brdjanovic_d"
WOS:000360770200007,Nutrient removal via nitrite from reject water and polyhydroxyalkanoate (PHA) storage during nitrifying conditions,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2015,"nutrient removal via nitrite,polyhydroxyalkanoates,short chain fatty acids,nitritation,anaerobic supernatant,sequencing batch reactor","frison_nicola,katsou_evina,malamis_simos,oehmen_adrian,fatone_francesco"
WOS:000361839200013,Simultaneous phosphorus uptake and denitrification by EBPR-r biofilm under aerobic conditions: effect of dissolved oxygen,Water Science and Technology,Water Science and...,2015,"electron acceptors,phosphate accumulating organisms,post-denitrification","wong_pan_yu,ginige_maneesha_p,kaksonen_anna_h,cord-ruwisch_ralf,sutton_david_c,cheng_ka_yu"
WOS:000362147400002,Long-term study on the impact of temperature on enhanced biological phosphorus and nitrogen removal in membrane bioreactor,Water Research,Water Research,2015,"ebpr,gao,pad,simultaneous nitrification and denitrification,temperature","sayi-ucar_n,sarioglu_m,insel_g,cokgor_e_u,orhon_d,van_loosdrecht_m_c_m"
WOS:000362147400020,Calcium effect on the metabolic pathway of phosphorus accumulating organisms in enhanced biological phosphorus removal systems,Water Research,Water Research,2015,"granular sludge,metabolic pathway,phosphorus accumulating organisms (paos),polyphosphate-accumulating metabolism (pam),glycogen-accumulating metabolism (gam)","zhang_hai-ling,sheng_guo-ping,fang_wei,wang_yong-peng,fang_cai-yun,shao_li-min,yu_han-qing"
WOS:000362308200019,Long-term effect of Cu (II) on the phosphorous removal performance in enhanced biological phosphorous removal systems,Chemical Engineering Journal,Chemical Engineering Journal,2015,"enhanced biological phosphorus removal,cu (ii),phosphorus accumulating organisms,glycogen accumulating organisms","wu_min,jiang_xiaolin,lv_yaoling,zhou_jie,yuan_lu,jia_yulei,wang_yayi"
WOS:000363071300014,MITIGATION OF ADVERSE EFFECTS OF ZINC OXIDE NANOPARTICLES ON ENHANCED BIOLOGICAL PHOSPHORUS REMOVAL: ROLE OF CARBON SOURCE CONCENTRATION,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2015,"zno nps,carbon source,biological phosphorus removal,mitigation,intracellular metabolism,enzyme activity","zheng_xiong,wei_yuanyuan,chen_yinguang,wan_rui,tang_shijing,su_yinglong,wu_lijuan"
WOS:000363824400008,Assessment of crude glycerol for Enhanced Biological Phosphorus Removal: Stability and role of long chain fatty acids,Chemosphere,Chemosphere,2015,"crude glycerol,ebpr,hydrophobicity,lcfa,pao","taya_carlota,guerrero_javier,suarez-ojeda_maria_eugenia,guisasola_albert,antonio_baeza_juan"
